temp,atemp,hum,windspeed,casual,registered,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,cnt
0.42,0.4242,0.44,0.3582,0,19,spring,2012,April,5,0,Friday,1,Clear,19
0.72,0.6667,0.58,0.0,0,7,summer,2012,July,4,0,Thursday,1,Clear,7
0.46,0.4545,0.31,0.194,2,4,spring,2012,April,2,0,Monday,1,Clear,6
0.42,0.4242,0.58,0.0896,39,274,fall,2011,November,19,0,Tuesday,1,Clear,313
0.72,0.697,0.74,0.2537,55,257,summer,2011,July,20,0,Wednesday,1,Clear,312
0.36,0.3636,0.57,0.1045,21,310,fall,2012,November,9,0,Thursday,1,Light Snow,331
0.74,0.7121,0.74,0.0896,60,473,summer,2011,July,18,0,Monday,1,Clear,533
0.36,0.3788,0.93,0.0,4,201,winter,2012,February,7,0,Thursday,1,Light Snow,205
0.32,0.303,0.24,0.2239,102,101,spring,2011,March,17,0,Saturday,0,Clear,203
0.24,0.2424,0.48,0.1343,3,3,winter,2012,March,1,0,Monday,1,Clear,6
0.54,0.5152,0.88,0.2537,31,73,spring,2011,May,10,0,Tuesday,1,Light Snow,104
0.66,0.5909,0.89,0.1343,33,129,fall,2011,September,12,0,Tuesday,1,Mist,162
0.7,0.6364,0.45,0.1642,111,292,spring,2012,June,12,0,Friday,1,Clear,403
0.5,0.4848,0.72,0.1343,34,223,fall,2012,September,19,0,Sunday,0,Light Snow,257
0.26,0.2727,0.7,0.1045,3,74,winter,2012,February,23,0,Friday,1,Clear,77
0.16,0.1515,0.93,0.2537,3,22,winter,2012,January,8,0,Saturday,0,Mist,25
0.28,0.303,0.61,0.0896,5,20,fall,2011,December,3,0,Saturday,0,Mist,25
0.7,0.6364,0.34,0.2537,192,386,spring,2012,June,17,0,Sunday,0,Clear,578
0.28,0.2879,0.81,0.1343,2,43,winter,2012,February,1,0,Saturday,0,Light Snow,45
0.74,0.6515,0.27,0.4627,74,508,summer,2012,June,19,0,Monday,1,Clear,582
0.32,0.303,0.57,0.2985,14,67,winter,2011,March,11,0,Friday,1,Mist,81
0.34,0.3333,0.46,0.1343,46,232,fall,2012,November,13,0,Tuesday,1,Clear,278
0.7,0.6667,0.84,0.1343,17,104,summer,2012,September,22,1,Monday,0,Mist,121
0.54,0.5152,0.94,0.0,5,149,fall,2012,October,7,0,Friday,1,Light Snow,154
0.5,0.4848,0.25,0.2836,195,209,spring,2012,April,11,0,Sunday,0,Clear,404
0.32,0.3333,0.66,0.0896,4,22,winter,2011,December,2,0,Saturday,0,Mist,26
0.52,0.5,0.59,0.1045,38,305,fall,2011,October,19,0,Thursday,1,Clear,343
0.66,0.6212,0.69,0.0,0,6,summer,2011,August,2,0,Wednesday,1,Clear,6
0.34,0.3182,0.53,0.2537,21,64,winter,2011,March,15,0,Friday,1,Mist,85
0.44,0.4394,0.82,0.0,34,628,winter,2012,March,8,0,Wednesday,1,Clear,662
0.58,0.5455,0.78,0.194,149,227,spring,2011,April,18,0,Saturday,0,Clear,376
0.34,0.3333,0.93,0.194,1,17,winter,2011,March,23,0,Wednesday,1,Light Snow,18
0.18,0.2121,0.93,0.1045,0,31,winter,2011,January,13,0,Friday,1,Light Snow,31
0.3,0.303,0.52,0.1642,11,53,winter,2011,March,22,0,Friday,1,Clear,64
0.72,0.7121,0.84,0.0896,2,22,summer,2011,July,5,0,Monday,1,Clear,24
0.54,0.5152,0.73,0.2836,165,314,fall,2012,October,10,0,Saturday,0,Clear,479
0.44,0.4394,0.82,0.1642,129,239,winter,2012,March,11,0,Sunday,0,Mist,368
0.46,0.4545,0.44,0.1343,22,85,fall,2011,October,0,0,Sunday,0,Clear,107
0.68,0.6364,0.79,0.0,13,23,summer,2012,September,6,0,Saturday,0,Clear,36
0.64,0.5758,0.89,0.0896,2,18,summer,2011,June,5,0,Friday,1,Clear,20
0.96,0.9091,0.36,0.0,47,183,summer,2012,June,15,0,Friday,1,Clear,230
0.74,0.6818,0.55,0.1642,47,121,spring,2011,May,14,0,Wednesday,1,Clear,168
0.22,0.1818,0.47,0.4627,1,49,winter,2011,February,11,0,Tuesday,1,Clear,50
0.2,0.1667,0.44,0.4179,0,2,winter,2011,January,1,0,Monday,1,Clear,2
0.64,0.6212,0.47,0.194,139,296,spring,2012,June,10,0,Saturday,0,Clear,435
0.96,0.8636,0.3,0.2537,40,129,summer,2011,July,15,0,Friday,1,Clear,169
0.42,0.4242,0.94,0.0,9,350,spring,2012,April,7,0,Friday,1,Clear,359
0.6,0.6212,0.35,0.3284,58,190,spring,2011,April,14,0,Friday,1,Clear,248
0.72,0.6515,0.42,0.194,97,787,summer,2012,September,17,0,Thursday,1,Clear,884
0.24,0.2424,0.87,0.1343,11,238,winter,2011,March,8,0,Wednesday,1,Mist,249
0.38,0.3939,0.66,0.0,6,218,fall,2011,December,19,0,Tuesday,1,Clear,224
0.72,0.697,0.77,0.1642,18,49,summer,2012,August,7,0,Saturday,0,Clear,67
0.76,0.7424,0.75,0.194,18,98,spring,2011,June,23,0,Wednesday,1,Clear,116
0.14,0.1212,0.43,0.2537,9,82,winter,2012,January,13,0,Wednesday,1,Mist,91
0.36,0.3485,0.81,0.2239,7,36,spring,2011,April,0,0,Saturday,0,Mist,43
0.24,0.2273,0.52,0.194,48,104,winter,2012,December,11,0,Sunday,0,Clear,152
0.24,0.2576,0.6,0.0,12,74,winter,2012,March,10,0,Monday,1,Mist,86
0.2,0.1667,0.44,0.4478,3,29,winter,2011,February,23,0,Wednesday,1,Clear,32
0.32,0.303,0.66,0.2836,11,29,winter,2012,December,20,1,Tuesday,0,Mist,40
0.3,0.2727,0.49,0.3582,9,115,fall,2011,December,13,0,Thursday,1,Clear,124
0.32,0.3333,0.45,0.1343,27,164,winter,2012,February,15,0,Friday,1,Mist,191
0.66,0.6212,0.74,0.194,82,200,summer,2012,July,9,0,Saturday,0,Clear,282
0.72,0.6818,0.62,0.1343,94,217,spring,2011,June,19,0,Sunday,0,Clear,311
0.34,0.3333,0.53,0.1642,8,170,winter,2012,February,21,0,Wednesday,1,Clear,178
0.78,0.6818,0.35,0.0,28,152,spring,2011,June,13,0,Monday,1,Clear,180
0.78,0.7576,0.66,0.1045,33,63,summer,2011,July,1,0,Sunday,0,Clear,96
0.86,0.7879,0.41,0.194,93,684,summer,2012,July,18,0,Thursday,1,Clear,777
0.66,0.6212,0.74,0.1045,180,246,fall,2011,September,17,0,Saturday,0,Clear,426
0.46,0.4545,0.51,0.1343,0,6,spring,2011,April,4,0,Friday,1,Clear,6
0.4,0.4091,0.76,0.1343,27,201,winter,2012,February,12,0,Friday,1,Mist,228
0.12,0.1212,0.5,0.2239,0,6,winter,2012,February,1,0,Monday,1,Clear,6
0.76,0.7121,0.62,0.2239,105,786,summer,2012,August,18,0,Wednesday,1,Light Snow,891
0.5,0.4848,0.25,0.2239,113,186,spring,2012,April,10,0,Sunday,0,Clear,299
0.38,0.3939,0.5,0.2836,10,305,spring,2012,April,7,0,Friday,1,Clear,315
0.76,0.7121,0.62,0.2836,97,757,summer,2012,August,18,0,Tuesday,1,Clear,854
0.6,0.6212,0.4,0.4478,86,127,spring,2011,May,14,0,Friday,1,Clear,213
0.22,0.2273,0.69,0.1642,3,5,winter,2011,March,0,0,Wednesday,1,Clear,8
0.44,0.4394,0.47,0.1343,45,180,spring,2012,April,12,0,Monday,1,Mist,225
0.64,0.5909,0.78,0.2985,19,289,summer,2011,August,7,0,Thursday,1,Clear,308
0.02,0.0152,0.34,0.2836,0,1,winter,2012,January,2,0,Wednesday,1,Clear,1
0.66,0.6212,0.57,0.0,34,123,summer,2012,August,23,0,Wednesday,1,Clear,157
0.9,0.8485,0.42,0.2985,33,91,summer,2011,July,14,0,Tuesday,1,Clear,124
0.68,0.6364,0.69,0.0,15,100,summer,2012,August,1,0,Saturday,0,Mist,115
0.6,0.6061,0.64,0.1045,19,57,fall,2012,October,0,0,Thursday,1,Mist,76
0.72,0.6818,0.7,0.3582,74,495,summer,2011,June,17,0,Thursday,1,Mist,569
0.62,0.5758,0.83,0.1045,30,190,summer,2011,September,9,0,Friday,1,Mist,220
0.38,0.3939,0.76,0.0,15,158,fall,2011,December,19,0,Sunday,0,Clear,173
0.5,0.4848,0.63,0.2239,0,3,spring,2011,May,3,0,Wednesday,1,Clear,3
0.34,0.2879,0.46,0.5821,40,51,winter,2011,December,11,1,Monday,0,Clear,91
0.72,0.6364,0.26,0.3284,63,286,spring,2011,June,16,0,Friday,1,Clear,349
0.68,0.6364,0.83,0.0896,25,98,summer,2012,July,23,0,Sunday,0,Light Snow,123
0.56,0.5303,0.73,0.0896,116,186,fall,2011,October,19,0,Sunday,0,Clear,302
0.36,0.3485,0.46,0.1642,137,235,fall,2011,November,12,0,Saturday,0,Clear,372
0.54,0.5152,0.88,0.2537,17,190,spring,2011,May,9,0,Tuesday,1,Mist,207
0.7,0.6667,0.74,0.1642,69,187,spring,2011,June,18,0,Sunday,0,Clear,256
0.4,0.4091,0.4,0.6119,11,194,winter,2011,February,18,0,Monday,1,Clear,205
0.4,0.4091,0.4,0.1642,117,359,fall,2012,November,12,0,Saturday,0,Clear,476
0.54,0.5152,0.94,0.1343,11,161,fall,2011,October,18,0,Wednesday,1,Light Snow,172
0.76,0.697,0.55,0.194,29,301,summer,2011,July,7,0,Tuesday,1,Clear,330
0.56,0.5303,0.83,0.2239,12,67,spring,2012,May,11,0,Monday,1,Mist,79
0.3,0.2727,0.7,0.3284,12,82,spring,2011,March,12,0,Thursday,1,Mist,94
0.22,0.2273,0.69,0.1642,2,3,winter,2012,January,2,0,Friday,1,Clear,5
0.76,0.6667,0.37,0.2239,256,379,summer,2012,August,17,0,Saturday,0,Clear,635
0.72,0.6667,0.51,0.2239,31,64,spring,2011,June,10,0,Monday,1,Clear,95
0.4,0.4091,0.94,0.194,1,14,spring,2011,April,5,0,Wednesday,1,Clear,15
0.32,0.303,0.43,0.1642,10,87,winter,2011,March,12,0,Friday,1,Clear,97
0.1,0.0758,0.36,0.3582,0,17,winter,2011,February,0,0,Wednesday,1,Clear,17
0.3,0.3333,0.61,0.0,0,4,winter,2012,February,2,0,Tuesday,1,Clear,4
0.54,0.5152,0.77,0.0,1,11,summer,2012,September,4,0,Friday,1,Clear,12
0.64,0.6061,0.73,0.3582,35,199,spring,2011,April,20,0,Tuesday,1,Clear,234
0.36,0.3485,0.93,0.1343,16,84,fall,2012,December,1,0,Saturday,0,Mist,100
0.68,0.6364,0.79,0.2836,11,25,summer,2011,June,0,0,Wednesday,1,Mist,36
0.36,0.3788,0.77,0.0,94,179,fall,2012,November,9,0,Sunday,0,Clear,273
0.46,0.4545,0.41,0.4179,33,140,spring,2012,March,10,0,Wednesday,1,Clear,173
0.26,0.2576,0.93,0.194,0,7,spring,2011,April,2,0,Friday,1,Light Snow,7
0.52,0.5,0.83,0.0896,0,7,spring,2012,March,3,0,Thursday,1,Clear,7
0.5,0.4848,0.59,0.194,1,4,fall,2011,December,4,0,Friday,1,Mist,5
0.6,0.6212,0.35,0.2836,196,240,spring,2011,May,13,0,Saturday,0,Clear,436
0.44,0.4394,0.54,0.1045,26,153,winter,2012,February,12,0,Wednesday,1,Clear,179
0.3,0.2727,0.49,0.3284,31,161,winter,2012,March,10,0,Sunday,0,Clear,192
0.32,0.3333,0.7,0.1343,0,6,fall,2012,November,1,0,Tuesday,1,Mist,6
0.84,0.7879,0.49,0.1343,63,191,summer,2012,June,12,0,Friday,1,Clear,254
0.66,0.5909,0.89,0.2985,0,8,summer,2011,August,5,0,Sunday,0,Clear,8
0.64,0.5758,0.83,0.194,69,82,spring,2012,May,8,0,Sunday,0,Clear,151
0.66,0.6061,0.78,0.3881,1,6,summer,2011,August,4,0,Thursday,1,Clear,7
0.64,0.5758,0.89,0.0,14,212,summer,2011,September,19,0,Wednesday,1,Mist,226
0.24,0.2424,0.87,0.1642,3,57,winter,2012,February,23,0,Wednesday,1,Mist,60
0.46,0.4545,0.72,0.1642,28,80,summer,2011,September,0,0,Saturday,0,Clear,108
0.66,0.6212,0.47,0.0,87,876,fall,2012,October,17,0,Wednesday,1,Clear,963
0.56,0.5303,0.56,0.1642,4,25,spring,2012,June,1,0,Friday,1,Clear,29
0.52,0.5,0.55,0.2239,6,76,fall,2011,December,15,0,Thursday,1,Light Snow,82
0.4,0.4091,0.62,0.0896,72,236,fall,2012,October,11,1,Monday,0,Mist,308
0.46,0.4545,0.67,0.2836,27,161,spring,2011,May,9,0,Friday,1,Clear,188
0.56,0.5303,0.94,0.2239,2,22,spring,2012,May,6,0,Tuesday,1,Light Snow,24
0.28,0.303,0.81,0.0896,0,8,winter,2012,January,4,0,Sunday,0,Clear,8
0.48,0.4697,0.41,0.4179,14,151,spring,2012,April,21,0,Monday,1,Light Snow,165
0.6,0.6212,0.4,0.2239,22,261,winter,2012,February,16,0,Wednesday,1,Clear,283
0.32,0.3485,0.66,0.0,11,102,winter,2012,February,22,0,Friday,1,Mist,113
0.4,0.4091,0.47,0.2985,17,143,fall,2012,October,22,0,Friday,1,Clear,160
0.44,0.4394,0.62,0.3582,19,105,spring,2011,May,12,0,Wednesday,1,Mist,124
0.3,0.2879,0.39,0.2239,25,203,fall,2012,November,16,0,Sunday,0,Clear,228
0.66,0.6212,0.74,0.1343,45,240,summer,2011,August,20,0,Monday,1,Clear,285
0.72,0.6667,0.58,0.194,47,93,summer,2011,July,23,0,Saturday,0,Clear,140
0.36,0.3485,0.57,0.194,23,178,fall,2012,December,20,0,Saturday,0,Mist,201
0.58,0.5455,0.46,0.1045,30,141,spring,2011,June,23,0,Friday,1,Clear,171
0.4,0.4091,0.32,0.2985,17,78,winter,2011,February,18,0,Sunday,0,Clear,95
0.8,0.7727,0.59,0.1045,27,77,summer,2011,July,23,0,Saturday,0,Clear,104
0.2,0.1667,0.34,0.4478,13,79,winter,2011,January,16,0,Sunday,0,Clear,92
0.76,0.6818,0.45,0.0896,184,315,spring,2012,June,11,0,Sunday,0,Clear,499
0.38,0.3939,0.94,0.1642,0,7,fall,2011,November,4,0,Tuesday,1,Light Snow,7
0.26,0.2273,0.6,0.3284,0,2,fall,2011,November,5,0,Saturday,0,Clear,2
0.64,0.6212,0.44,0.1642,17,247,summer,2011,August,7,0,Friday,1,Clear,264
0.46,0.4545,0.59,0.2985,34,192,spring,2011,April,19,0,Thursday,1,Clear,226
0.56,0.5303,0.78,0.1045,61,258,fall,2012,October,12,0,Thursday,1,Mist,319
0.34,0.3182,0.71,0.2537,3,115,fall,2012,December,19,0,Thursday,1,Light Snow,118
0.64,0.6061,0.73,0.0,31,501,summer,2012,August,7,0,Thursday,1,Clear,532
0.28,0.2576,0.81,0.2985,14,56,spring,2011,March,15,0,Wednesday,1,Light Snow,70
0.8,0.6818,0.24,0.3582,78,192,summer,2012,June,14,0,Wednesday,1,Clear,270
0.76,0.697,0.52,0.2985,94,161,summer,2012,August,14,0,Wednesday,1,Mist,255
0.92,0.7727,0.17,0.2836,98,208,summer,2011,July,16,0,Sunday,0,Clear,306
0.4,0.4091,0.82,0.1343,2,25,fall,2011,October,5,0,Tuesday,1,Clear,27
0.5,0.4848,0.77,0.0896,14,176,fall,2012,October,22,0,Friday,1,Clear,190
0.76,0.697,0.52,0.194,73,142,spring,2011,June,14,0,Friday,1,Clear,215
0.72,0.6515,0.37,0.2239,38,110,summer,2011,July,11,0,Thursday,1,Clear,148
0.32,0.2879,0.39,0.4179,8,187,fall,2011,November,16,0,Thursday,1,Clear,195
0.4,0.4091,0.47,0.1343,19,188,fall,2011,December,13,0,Friday,1,Clear,207
0.4,0.4091,0.82,0.194,16,158,fall,2012,December,19,0,Sunday,0,Mist,174
0.34,0.303,0.23,0.2985,25,227,spring,2011,March,17,0,Monday,1,Clear,252
0.5,0.4848,0.18,0.0,52,580,spring,2012,April,18,0,Tuesday,1,Clear,632
0.66,0.5909,0.89,0.0896,57,88,summer,2012,September,23,0,Saturday,0,Clear,145
0.86,0.803,0.47,0.194,130,192,summer,2011,August,14,0,Sunday,0,Clear,322
0.56,0.5303,0.73,0.2537,8,18,spring,2012,June,3,0,Saturday,0,Clear,26
0.62,0.5758,0.83,0.0896,8,34,spring,2012,May,1,0,Friday,1,Clear,42
0.22,0.197,1.0,0.3881,0,10,winter,2011,March,22,0,Sunday,0,Mist,10
0.18,0.2121,0.74,0.0896,1,35,winter,2011,January,21,0,Saturday,0,Clear,36
0.3,0.2727,0.42,0.3582,9,249,fall,2011,November,8,1,Friday,0,Clear,258
0.76,0.6667,0.37,0.2537,85,472,summer,2011,June,17,0,Friday,1,Clear,557
0.36,0.3485,0.81,0.1642,61,195,fall,2011,October,14,0,Sunday,0,Light Snow,256
0.44,0.4394,0.18,0.4179,32,201,fall,2012,November,15,0,Thursday,1,Clear,233
0.38,0.3939,0.4,0.4478,11,414,winter,2012,February,18,0,Tuesday,1,Clear,425
0.36,0.3333,0.46,0.2537,62,258,fall,2012,November,10,0,Saturday,0,Clear,320
0.42,0.4242,0.94,0.1343,6,114,fall,2012,December,21,0,Monday,1,Mist,120
0.74,0.6818,0.55,0.194,170,261,summer,2011,September,16,0,Saturday,0,Clear,431
0.5,0.4848,0.42,0.1045,40,125,spring,2011,March,16,0,Tuesday,1,Clear,165
0.54,0.5152,0.49,0.0,51,213,spring,2012,April,12,0,Thursday,1,Clear,264
0.54,0.5152,0.88,0.0896,40,176,spring,2011,May,9,0,Thursday,1,Mist,216
0.42,0.4242,0.77,0.0,1,3,spring,2012,April,3,0,Thursday,1,Mist,4
0.68,0.6364,0.83,0.1343,2,7,summer,2012,August,4,0,Tuesday,1,Clear,9
0.36,0.3636,0.93,0.1045,3,75,fall,2012,December,22,0,Sunday,0,Light Snow,78
0.66,0.6061,0.83,0.1642,5,5,summer,2011,August,4,0,Saturday,0,Mist,10
0.9,0.7879,0.27,0.1045,99,194,summer,2012,July,13,0,Friday,1,Clear,293
0.24,0.2576,0.35,0.0,15,53,winter,2012,January,9,1,Monday,0,Clear,68
0.54,0.5152,0.28,0.2239,56,305,spring,2011,May,19,0,Thursday,1,Clear,361
0.32,0.3333,0.81,0.0896,20,142,fall,2012,November,23,0,Friday,1,Clear,162
0.34,0.3333,0.42,0.194,15,381,winter,2012,February,17,0,Friday,1,Mist,396
0.76,0.7273,0.66,0.2537,209,357,summer,2012,September,13,1,Monday,0,Mist,566
0.3,0.3182,0.42,0.0896,2,33,winter,2011,December,18,0,Saturday,0,Clear,35
0.22,0.2121,0.42,0.2836,3,7,winter,2012,March,5,0,Saturday,0,Clear,10
0.46,0.4545,0.94,0.1045,2,3,fall,2011,November,3,0,Wednesday,1,Mist,5
0.34,0.3636,0.87,0.0,1,14,fall,2011,November,0,0,Monday,1,Clear,15
0.52,0.5,0.83,0.1642,38,154,spring,2012,March,11,0,Wednesday,1,Mist,192
0.46,0.4545,0.88,0.2985,2,14,fall,2011,December,1,0,Tuesday,1,Mist,16
0.54,0.5152,0.6,0.1343,265,373,spring,2012,March,13,0,Saturday,0,Clear,638
0.84,0.7424,0.36,0.2239,146,217,summer,2011,July,17,0,Sunday,0,Clear,363
0.3,0.2879,0.45,0.2537,15,69,winter,2011,January,18,0,Saturday,0,Mist,84
0.48,0.4697,0.82,0.1045,11,118,fall,2011,October,20,0,Monday,1,Clear,129
0.78,0.7424,0.59,0.2239,27,87,summer,2011,July,8,0,Saturday,0,Clear,114
0.4,0.4091,0.76,0.4925,2,2,spring,2012,April,4,0,Monday,1,Clear,4
0.5,0.4848,0.72,0.0896,1,7,spring,2012,May,2,0,Tuesday,1,Mist,8
0.68,0.6364,0.69,0.2537,43,138,spring,2011,June,11,0,Friday,1,Clear,181
0.32,0.303,0.7,0.2537,49,155,fall,2012,November,9,0,Sunday,0,Clear,204
0.72,0.6515,0.45,0.2239,102,394,summer,2011,July,18,0,Friday,1,Clear,496
0.66,0.6212,0.61,0.2836,42,195,spring,2011,April,20,0,Monday,1,Clear,237
0.56,0.5303,0.68,0.1045,20,174,fall,2012,October,22,0,Tuesday,1,Clear,194
0.84,0.7879,0.49,0.1642,48,127,summer,2011,August,13,0,Tuesday,1,Clear,175
0.54,0.5152,0.26,0.1343,107,564,spring,2012,April,18,0,Friday,1,Clear,671
0.28,0.2727,0.45,0.1642,15,76,winter,2011,February,14,0,Friday,1,Mist,91
0.66,0.6061,0.83,0.0,0,6,summer,2012,August,3,0,Thursday,1,Clear,6
0.72,0.6818,0.7,0.3881,56,373,spring,2011,May,17,0,Monday,1,Light Snow,429
0.8,0.697,0.29,0.1343,88,159,summer,2012,July,14,0,Wednesday,1,Clear,247
0.54,0.5152,0.68,0.2239,26,103,spring,2011,April,13,0,Tuesday,1,Mist,129
0.64,0.5758,0.89,0.194,23,142,summer,2011,September,11,0,Thursday,1,Mist,165
0.24,0.2576,0.7,0.1045,4,56,winter,2012,January,23,0,Thursday,1,Clear,60
0.46,0.4545,0.88,0.1045,0,15,winter,2012,March,1,0,Monday,1,Clear,15
0.7,0.6364,0.24,0.2985,76,488,spring,2011,June,18,0,Friday,1,Clear,564
0.72,0.6818,0.62,0.1642,52,95,spring,2012,June,10,0,Monday,1,Clear,147
0.5,0.4848,0.63,0.2239,35,77,spring,2011,March,13,0,Monday,1,Mist,112
0.58,0.5455,0.78,0.2239,23,148,fall,2012,October,23,0,Friday,1,Clear,171
0.62,0.5909,0.78,0.194,33,266,summer,2012,August,19,0,Monday,1,Mist,299
0.16,0.1515,0.74,0.2239,1,2,winter,2012,January,5,0,Sunday,0,Light Snow,3
0.54,0.5152,0.52,0.4478,50,112,spring,2011,April,15,1,Friday,0,Clear,162
0.72,0.697,0.79,0.0,38,181,summer,2012,September,22,0,Wednesday,1,Clear,219
0.2,0.2273,0.86,0.0896,6,158,winter,2012,January,18,0,Monday,1,Heavy Rain,164
0.28,0.2424,1.0,0.4179,3,8,winter,2011,March,20,0,Sunday,0,Light Snow,11
0.62,0.6212,0.53,0.2537,1,8,spring,2012,June,2,0,Thursday,1,Mist,9
0.68,0.6364,0.79,0.194,60,292,summer,2012,July,21,0,Tuesday,1,Clear,352
0.7,0.6667,0.74,0.2537,24,138,fall,2011,September,13,0,Wednesday,1,Clear,162
0.3,0.303,0.75,0.1642,7,165,fall,2012,December,21,0,Friday,1,Clear,172
0.46,0.4545,0.94,0.3284,10,69,winter,2011,March,12,0,Sunday,0,Mist,79
0.24,0.2424,0.75,0.1642,5,12,winter,2011,February,2,0,Saturday,0,Mist,17
0.42,0.4242,0.94,0.0,13,394,fall,2011,November,8,0,Monday,1,Mist,407
0.3,0.2576,0.33,0.5224,8,122,winter,2012,January,15,0,Wednesday,1,Clear,130
0.64,0.6061,0.65,0.2537,258,389,fall,2012,October,11,0,Saturday,0,Clear,647
0.64,0.6061,0.65,0.194,52,204,spring,2012,May,15,0,Wednesday,1,Clear,256
0.34,0.2879,0.31,0.5522,49,214,winter,2012,March,17,0,Sunday,0,Clear,263
0.38,0.3939,0.54,0.1045,12,233,fall,2011,December,16,0,Wednesday,1,Mist,245
0.22,0.2121,0.55,0.2239,27,59,spring,2011,March,10,0,Sunday,0,Mist,86
0.86,0.7879,0.44,0.2537,102,229,summer,2012,August,14,0,Friday,1,Mist,331
0.56,0.5303,0.88,0.1642,8,48,summer,2011,September,11,0,Tuesday,1,Light Snow,56
0.2,0.197,0.34,0.2537,9,157,winter,2011,February,17,0,Wednesday,1,Mist,166
0.68,0.6364,0.65,0.1045,18,120,summer,2012,August,23,0,Wednesday,1,Clear,138
0.62,0.5909,0.78,0.0,1,20,summer,2012,August,1,0,Wednesday,1,Clear,21
0.26,0.2727,0.65,0.1343,0,3,winter,2011,March,3,0,Monday,1,Clear,3
0.38,0.3939,0.76,0.1642,34,128,fall,2011,October,19,0,Sunday,0,Mist,162
0.6,0.5606,0.83,0.1343,1,9,spring,2012,June,4,0,Wednesday,1,Clear,10
0.58,0.5455,0.73,0.1343,75,480,winter,2012,March,19,0,Tuesday,1,Clear,555
0.3,0.3182,0.42,0.0896,37,175,fall,2012,December,14,0,Thursday,1,Clear,212
0.46,0.4545,0.88,0.1045,0,6,fall,2012,October,4,0,Wednesday,1,Mist,6
0.28,0.3182,0.3,0.0,13,150,fall,2011,December,17,0,Sunday,0,Clear,163
0.7,0.6515,0.65,0.194,97,167,spring,2011,June,19,0,Saturday,0,Clear,264
0.28,0.2879,0.52,0.1343,18,303,spring,2012,April,7,0,Wednesday,1,Clear,321
0.64,0.6061,0.69,0.0896,2,8,summer,2012,August,4,0,Sunday,0,Clear,10
0.12,0.1061,0.42,0.3582,8,83,winter,2012,February,10,0,Sunday,0,Clear,91
0.18,0.1667,0.74,0.2836,1,46,winter,2012,January,2,0,Sunday,0,Mist,47
0.36,0.3636,0.87,0.1045,3,53,fall,2011,October,21,0,Saturday,0,Light Snow,56
0.46,0.4545,0.36,0.0,47,279,fall,2012,October,12,0,Thursday,1,Clear,326
0.38,0.3939,0.82,0.3284,30,102,fall,2011,October,11,0,Saturday,0,Light Snow,132
0.44,0.4394,0.54,0.194,44,213,fall,2012,November,15,0,Monday,1,Clear,257
0.62,0.6212,0.38,0.2985,71,562,summer,2012,September,19,0,Monday,1,Clear,633
0.3,0.3333,0.93,0.0,2,16,winter,2012,February,1,0,Friday,1,Mist,18
0.46,0.4545,0.36,0.2985,97,184,spring,2012,April,13,0,Monday,1,Clear,281
0.6,0.5455,0.88,0.0896,19,102,fall,2011,September,22,0,Tuesday,1,Clear,121
0.76,0.7121,0.62,0.0896,219,372,summer,2012,July,13,0,Saturday,0,Mist,591
0.44,0.4394,0.88,0.0,9,103,spring,2011,May,6,0,Thursday,1,Clear,112
0.56,0.5303,0.78,0.0,74,151,spring,2012,March,14,0,Wednesday,1,Mist,225
0.28,0.2727,0.36,0.2537,41,161,winter,2012,January,12,1,Monday,0,Clear,202
0.76,0.7273,0.66,0.1343,55,163,spring,2011,June,21,0,Friday,1,Clear,218
0.58,0.5455,0.83,0.2537,3,16,spring,2011,May,6,0,Saturday,0,Clear,19
0.66,0.6212,0.69,0.194,45,389,fall,2012,September,20,0,Wednesday,1,Clear,434
0.64,0.5909,0.78,0.1045,4,35,summer,2012,August,5,0,Wednesday,1,Clear,39
0.1,0.1212,0.74,0.1642,4,212,winter,2011,February,8,0,Friday,1,Clear,216
0.46,0.4545,0.59,0.0,13,51,spring,2012,April,13,0,Wednesday,1,Light Snow,64
0.46,0.4545,1.0,0.2537,4,84,fall,2011,December,16,0,Tuesday,1,Light Snow,88
0.32,0.3182,0.81,0.1642,2,13,fall,2011,October,6,0,Sunday,0,Clear,15
0.6,0.5152,0.94,0.2537,4,66,summer,2012,September,23,0,Monday,1,Light Snow,70
0.46,0.4545,0.88,0.194,4,53,fall,2012,October,0,0,Thursday,1,Clear,57
0.3,0.3333,0.7,0.0,10,147,winter,2011,March,9,0,Tuesday,1,Mist,157
0.76,0.6818,0.4,0.2985,89,376,summer,2011,August,18,0,Friday,1,Clear,465
0.72,0.697,0.79,0.0,9,25,summer,2011,July,1,0,Friday,1,Clear,34
0.56,0.5303,0.83,0.1642,2,3,spring,2012,June,3,0,Friday,1,Clear,5
0.26,0.2576,0.6,0.1642,10,223,fall,2011,December,9,0,Tuesday,1,Clear,233
0.66,0.6061,0.78,0.1642,42,121,summer,2012,August,23,0,Saturday,0,Light Snow,163
0.34,0.303,0.93,0.3582,5,35,spring,2011,May,9,0,Wednesday,1,Light Snow,40
0.38,0.3939,0.54,0.194,4,20,winter,2012,March,0,0,Monday,1,Clear,24
0.8,0.697,0.31,0.3881,87,589,spring,2012,April,18,1,Monday,0,Clear,676
0.6,0.5606,0.83,0.1045,37,114,spring,2011,May,21,0,Friday,1,Clear,151
0.38,0.3939,0.62,0.1642,23,198,fall,2012,November,12,0,Thursday,1,Light Snow,221
